booking_time,booking_distance,booking_amount,actual_total_time,payment_method_name,item_total_cnt,item_unique_cnt,customer_id,merchant_id
2020-09-27 07:28:49.119045,0.71,6000,807,pay1,10,7,33,15
2020-10-21 20:57:12.401655,3.16,12000,1951,pay1,2,1,109,36
2020-09-08 11:38:30.077505,2.65,5000,907,pay1,1,1,480,46
2020-10-07 21:40:35.502743,2.61,0,1282,pay4,2,2,244,33
2020-09-08 09:51:14.153450,1.86,11000,619,pay2,7,1,317,46
2020-09-30 21:48:21.692588,0.18,0,845,pay2,1,1,124,10
2020-09-13 16:19:04.718844,5.15,9000,2283,pay2,4,2,197,18
2020-09-30 13:36:42.116758,8.62,22000,1489,pay2,6,3,49,24
2020-09-24 12:40:46.236355,4.42,7000,1400,pay1,4,1,422,12
2020-09-03 18:03:41.892979,3.69,5000,2310,pay2,6,5,156,13
2020-10-01 18:39:13.189665,3.92,6000,2501,pay1,2,2,51,6
2020-10-13 12:23:14.677905,1.64,6000,1967,pay4,1,1,4,24
2020-10-15 12:06:38.351049,2.29,0,925,pay1,3,3,460,33
2020-10-05 11:58:25.278173,2.92,0,844,pay3,2,2,217,36
2020-09-30 18:03:49.112060,2.68,5000,1314,pay2,3,2,421,26
2020-10-22 11:36:46.569863,5.61,11000,1581,pay2,3,2,189,38
2020-10-29 21:05:27.863820,2.4,0,2775,pay2,4,2,93,5
2020-10-29 15:02:27.924527,0.54,7000,1879,pay2,4,3,432,40
2020-10-10 16:44:50.297805,1.51,5000,1288,pay1,1,1,399,22
2020-09-04 19:35:42.668457,2.43,0,1708,pay1,3,3,195,12
2020-10-12 08:52:53.749354,1.96,9000,1026,pay2,3,2,209,39
2020-10-03 18:19:25.764511,4.56,0,2997,pay1,2,2,172,35
2020-09-06 19:45:03.187102,3.27,0,2010,pay1,2,2,352,17
2020-10-16 20:10:13.250149,1.83,6000,831,pay4,2,2,131,29
2020-10-03 15:49:04.305263,8.47,20000,2557,pay1,1,1,307,5
2020-10-14 15:27:25.630530,1.83,6000,759,pay2,5,3,217,29
2020-10-03 12:47:05.862077,2.47,2000,1011,pay1,4,1,429,3
2020-09-08 12:24:47.548499,2.31,5000,1793,pay2,5,4,153,5
2020-10-25 10:09:44.650169,2.05,9000,1924,pay2,2,2,419,46
2020-09-16 11:12:46.480975,7.09,16000,3430,pay1,2,2,322,21
2020-09-03 15:18:35.760604,0.82,12000,1192,pay2,1,1,144,36
2020-10-04 16:28:26.566714,1.62,6000,1726,pay4,4,4,250,30
2020-09-16 20:25:20.366382,4.71,8000,2161,pay1,2,2,125,37
2020-09-28 14:00:24.197413,1.89,7000,1106,pay1,2,1,316,4
2020-09-08 15:48:05.476231,4.43,0,3006,pay3,4,2,108,28
2020-09-09 13:41:09.238602,0.21,6000,560,pay1,3,3,476,26
2020-10-10 13:59:10.003639,7.19,16000,2336,pay1,5,3,78,17
2020-10-14 12:40:18.586617,1.31,0,1605,pay1,3,1,195,37
2020-10-25 11:57:09.994576,4.2,7000,1777,pay2,1,1,146,17
2020-10-17 19:23:32.360394,4.12,6000,1342,pay2,2,2,113,0
2020-10-20 07:38:56.501788,2.01,12000,1203,pay1,1,1,227,33
2020-09-06 18:55:23.112147,6.09,13000,1706,pay1,1,1,195,20
2020-10-09 07:55:26.541873,1.17,6000,741,pay1,2,2,204,43
2020-09-08 11:44:45.931377,1.29,6000,565,pay1,1,1,469,0
2020-09-17 22:23:37.794335,4.77,9000,2345,pay1,1,1,270,3
2020-10-21 12:28:37.184404,0.73,6000,1057,pay1,2,2,99,1
2020-09-08 15:01:29.872204,5.08,10000,1205,pay1,5,3,410,31
2020-09-23 11:08:18.682713,6.49,3000,1140,pay1,2,2,3,11
2020-09-19 19:28:08.054218,2.56,0,1816,pay1,3,3,408,27
2020-09-08 10:27:10.586246,2.97,5000,1249,pay1,1,1,50,6
2020-10-05 12:49:21.063005,1.11,10000,1440,pay2,2,2,246,12
2020-10-22 17:48:56.593925,3.81,0,1325,pay2,2,2,323,0
2020-09-12 20:11:46.926178,5.06,10000,1959,pay1,4,1,310,15
2020-09-03 18:47:33.305524,3.24,6000,1899,pay1,3,3,470,14
2020-09-01 06:33:39.670585,2.38,10000,850,pay2,2,2,94,42
2020-10-15 13:27:29.086928,2.85,6000,1027,pay1,1,1,206,31
2020-10-29 12:00:41.034400,6.29,6000,1839,pay2,6,1,320,5
2020-09-25 18:01:50.465084,5.41,11000,1520,pay1,4,2,86,41
2020-09-04 15:06:07.246838,2.22,6000,910,pay1,2,2,380,43
2020-10-02 18:22:34.743085,5.72,2000,1677,pay2,2,1,455,26
2020-09-24 11:38:36.462441,0.2,6000,795,pay2,7,2,28,8
2020-10-22 13:55:55.001344,0.1,6000,830,pay2,1,1,430,13
2020-09-28 13:35:59.720372,1.78,13000,813,pay2,3,2,456,5
2020-10-06 14:00:40.401908,1.72,10000,1641,pay2,1,1,111,33
2020-09-27 08:55:41.170989,6.48,14000,2271,pay1,4,2,300,21
2020-10-19 20:26:27.983258,4.78,12000,1004,pay2,1,1,330,43
2020-10-16 19:50:16.276348,3.1,0,830,pay1,1,1,221,18
2020-10-04 20:22:25.898094,2.84,0,1236,pay1,4,2,137,8
2020-09-23 19:36:35.987764,6.12,16000,2219,pay2,2,2,329,14
2020-09-29 13:56:27.027763,3.8,0,1920,pay2,2,1,211,22
2020-09-29 18:46:12.752291,0.71,0,835,pay1,2,2,72,3
2020-10-18 07:44:43.551576,1.26,6000,1682,pay1,1,1,123,20
2020-09-16 17:11:42.574691,6.87,10000,1926,pay1,1,1,387,5
2020-09-20 17:36:25.053252,4.34,11000,1708,pay1,4,3,142,44
2020-09-30 18:22:41.966679,2.78,5000,1471,pay3,6,3,272,9
2020-10-21 20:23:55.019542,2.13,6000,760,pay2,1,1,371,21
2020-09-17 12:36:47.989807,0.19,7000,691,pay1,1,1,167,44
2020-09-30 13:49:02.925283,1.3,6000,1318,pay1,8,3,234,47
2020-09-28 12:27:35.272465,3.98,9000,1302,pay1,4,1,164,45
2020-09-26 11:00:17.650276,1.11,2000,691,pay1,1,1,197,41
2020-09-12 19:37:50.730785,0.47,6000,1170,pay1,2,2,351,2
2020-09-06 11:48:55.041627,2.12,6000,1499,pay2,2,1,197,15
2020-10-16 05:07:00.943107,2.8,6000,1533,pay1,2,2,381,25
2020-09-10 12:30:31.446644,4.44,12000,1037,pay2,1,1,94,12
2020-10-01 00:14:39.363613,1.09,6000,1457,pay1,2,2,1,25
2020-09-10 10:14:07.750566,2.12,6000,1180,pay1,1,1,292,29
2020-10-25 13:33:28.463580,1.62,6000,719,pay1,2,1,219,9
2020-09-14 13:12:30.320473,0.72,6000,1026,pay1,2,2,42,22
2020-09-01 18:56:41.967273,3.95,10000,1677,pay1,1,1,322,14
2020-09-14 20:20:14.553747,2.58,0,833,pay3,1,1,178,21
2020-10-19 18:22:31.303940,2.61,0,1832,pay3,6,3,413,33
2020-10-13 22:19:46.353288,3.53,0,1555,pay3,2,2,448,35
2020-09-12 18:46:52.544142,1.9,6000,2095,pay1,3,1,293,40
2020-09-14 15:00:39.147930,2.58,10000,951,pay2,1,1,473,49
2020-09-27 13:37:35.671524,1.47,0,1202,pay3,2,2,343,41
2020-09-18 18:00:14.208752,4.12,9000,1381,pay1,1,1,349,24
2020-09-03 20:34:49.353060,0.79,6000,1484,pay3,5,4,260,9
2020-10-04 13:39:08.487291,1.12,6000,526,pay2,1,1,415,34
2020-09-03 17:23:29.897135,6.62,14000,3025,pay1,25,3,412,36
2020-10-06 15:25:37.487004,1.48,9000,1047,pay2,2,1,209,17
2020-10-01 18:58:24.039108,5.03,9000,4494,pay2,9,2,464,14
2020-09-14 12:01:38.789570,7.21,16000,2054,pay1,2,2,172,8
2020-09-19 20:43:22.263338,0.97,6000,909,pay2,1,1,440,37
2020-10-16 12:02:15.292519,1.65,0,896,pay1,2,1,147,45
2020-09-05 11:56:34.863080,1.71,10000,982,pay2,2,1,102,0
2020-10-25 21:20:04.750930,5.29,0,3015,pay4,1,1,39,19
2020-10-01 13:05:44.329469,3.77,12000,1222,pay2,3,2,123,48
2020-10-07 20:44:24.886117,1.68,0,976,pay1,2,2,429,12
2020-09-20 09:58:04.869181,1.3,6000,899,pay1,3,1,121,48
2020-09-12 19:46:04.865265,1.93,12000,1755,pay2,3,2,53,48
2020-09-21 10:01:09.353849,1.35,0,1254,pay1,2,2,259,12
2020-09-20 21:33:45.986247,2.85,6000,1209,pay1,1,1,349,39
2020-09-09 17:32:48.374522,4.63,8000,1048,pay1,2,2,72,31
2020-10-07 18:01:58.006188,0.87,0,680,pay1,3,1,121,23
2020-09-22 14:33:02.329334,0.86,6000,721,pay3,1,1,43,26
2020-09-26 17:07:40.557346,2.83,10000,1501,pay2,2,2,343,2
2020-10-12 11:40:02.443396,3.32,6000,1297,pay1,1,1,316,6
2020-09-05 13:45:00.869303,0.91,10000,1511,pay2,2,1,372,39
2020-09-08 11:41:57.253330,0.51,5000,2181,pay2,5,4,233,17
2020-10-29 17:10:41.860231,1.47,0,3077,pay1,1,1,220,32
2020-09-10 09:56:39.087059,2.25,5000,1511,pay2,2,1,245,9
2020-10-26 19:59:50.420868,1.46,2000,2193,pay2,1,1,186,47
2020-09-07 16:41:25.571595,2.68,0,1059,pay2,2,2,253,6
2020-09-30 15:36:48.521256,9.67,24000,5451,pay3,2,2,499,16
2020-09-25 14:36:48.158580,3.56,6000,1540,pay2,2,2,224,39
2020-10-03 11:32:22.631289,6.33,11000,2716,pay2,4,3,231,26
2020-10-27 08:40:07.686121,2.71,6000,1283,pay2,4,2,236,36
2020-10-14 08:59:45.026499,4.76,9000,1989,pay1,4,3,386,9
2020-10-21 11:43:06.779594,0.28,13000,2222,pay2,5,4,404,15
2020-10-04 16:42:38.446474,3.32,0,902,pay1,1,1,331,34
2020-09-18 07:27:21.970205,1.93,6000,1752,pay2,10,7,162,20
2020-10-18 16:09:52.411784,4.28,13000,2139,pay1,1,1,7,19
2020-09-23 13:28:07.338281,6.08,3000,1712,pay1,3,3,366,42
2020-10-11 20:39:06.822660,0.47,6000,1070,pay2,1,1,136,43
2020-09-02 15:09:42.480593,2.14,6000,800,pay2,1,1,152,14
2020-10-04 08:52:29.255829,0.61,0,818,pay1,3,3,271,40
2020-09-01 11:02:23.964818,1.82,6000,1356,pay2,4,3,354,49
2020-09-09 19:25:17.286770,1.62,5000,1384,pay2,1,1,92,34
2020-09-10 17:37:40.403165,1.68,9000,624,pay2,2,2,32,44
2020-10-05 13:31:35.661699,3.08,6000,702,pay2,5,3,91,15
2020-09-18 13:13:08.494764,7.67,18000,1844,pay3,2,2,189,2
2020-09-03 16:00:28.770825,0.45,10000,586,pay2,2,2,372,4
2020-09-26 16:21:23.212496,0.89,10000,970,pay2,5,4,475,13
2020-10-05 20:10:44.345049,3.77,6000,1957,pay4,3,3,280,0
2020-09-14 18:52:27.028291,0.37,0,326,pay3,4,3,21,18
2020-10-18 12:55:22.917610,6.15,0,1935,pay1,3,3,93,21
2020-09-01 09:19:41.626978,7.9,0,1839,pay1,5,4,69,1
2020-10-17 18:56:22.590968,6.3,4000,1750,pay1,3,3,83,33
2020-10-03 22:55:57.772691,0.84,0,1580,pay2,3,2,296,21
2020-09-08 11:38:01.329078,2.01,6000,1172,pay1,2,2,180,48
2020-10-13 13:50:36.660911,3.02,0,1651,pay3,1,1,90,33
2020-10-04 09:37:10.729172,3.43,10000,2633,pay2,5,5,333,10
2020-09-05 12:26:32.230071,0.74,0,854,pay4,4,2,367,6
2020-09-17 21:14:25.655222,0.97,6000,1043,pay1,2,2,443,3
2020-09-22 12:48:13.127317,2.46,0,1068,pay1,2,1,63,25
2020-09-19 14:13:34.650166,0.54,9000,824,pay2,1,1,73,22
2020-09-13 20:54:08.883645,0.95,6000,1148,pay2,1,1,258,4
2020-10-19 16:44:22.525026,5.76,12000,1704,pay1,2,2,183,1
2020-10-08 08:08:35.190205,2.08,10000,1919,pay2,4,2,364,47
2020-09-04 17:06:46.943980,13.27,34000,4263,pay1,3,2,145,2
2020-10-06 18:56:04.802432,2.29,0,856,pay1,2,2,409,23
2020-09-02 16:55:52.847835,0.93,0,777,pay1,3,1,29,3
2020-10-04 15:10:22.376888,8.34,21000,1911,pay2,2,2,28,47
2020-09-19 14:03:13.100474,1.46,0,1270,pay1,6,3,108,19
2020-09-03 18:42:36.498953,3.6,10000,1734,pay2,3,3,183,24
2020-09-26 20:00:10.513851,0.41,12000,921,pay2,2,2,461,43
2020-09-22 11:35:21.702898,16.65,37000,2832,pay1,19,3,398,23
2020-10-28 11:14:38.429655,2.69,0,2008,pay1,3,1,75,47
2020-09-01 18:15:47.931147,3.92,0,3565,pay2,3,2,265,24
2020-10-16 17:05:41.795888,0.8,6000,660,pay2,2,2,172,6
2020-10-06 12:55:15.001194,4.62,8000,1028,pay1,1,1,449,22
2020-10-13 08:36:09.558719,1.63,6000,1938,pay1,3,3,450,12
2020-10-18 21:14:03.107067,2.1,0,1242,pay1,2,2,332,37
2020-10-12 16:40:33.194574,2.78,6000,1120,pay1,2,2,441,42
2020-09-05 22:37:26.761147,3.03,6000,1569,pay1,1,1,457,41
2020-09-21 15:46:34.830968,0.2,9000,2454,pay1,3,2,5,27
2020-09-25 18:48:41.741140,1.7,12000,865,pay2,2,2,284,25
2020-09-12 18:57:58.733689,1.24,7000,4793,pay1,2,2,68,8
2020-09-20 18:33:23.270092,4.36,11000,1315,pay2,1,1,264,2
2020-10-16 19:12:44.165877,3.12,6000,2328,pay1,2,1,120,16
2020-10-08 11:51:42.838733,3.33,6000,1462,pay1,1,1,418,24
2020-09-14 18:56:52.210679,2.7,6000,1131,pay1,1,1,353,11
2020-10-05 17:38:02.026522,2.57,10000,1354,pay1,2,2,391,11
2020-10-11 19:26:54.985646,8.27,9000,1695,pay1,2,1,321,31
2020-09-08 10:58:05.066288,1.96,13000,1884,pay2,2,1,70,15
2020-10-24 17:34:46.470940,5.62,15000,1717,pay2,3,2,465,3
2020-10-08 17:37:43.689226,4.49,17000,1755,pay2,3,2,317,49
2020-10-08 18:41:02.909861,1.21,6000,1227,pay1,1,1,268,33
2020-10-21 14:46:53.517946,1.09,7000,934,pay1,1,1,18,12
2020-10-12 19:15:21.557983,2.1,6000,833,pay1,3,2,204,37
2020-09-23 19:12:01.022859,0.38,6000,1119,pay1,3,2,276,20
2020-09-06 12:47:29.618369,3.44,6000,891,pay1,1,1,141,2
2020-10-05 13:51:14.919512,2.67,10000,2138,pay3,3,2,98,28
2020-09-18 13:02:58.580159,1.23,4000,1606,pay1,2,2,473,18
2020-09-13 17:26:13.857471,0.73,6000,1012,pay2,3,2,481,45
2020-10-19 18:19:23.447600,4.7,9000,1410,pay1,1,1,419,25
2020-09-10 14:11:32.433223,1.06,10000,878,pay2,3,1,133,23
2020-10-15 06:38:19.532485,4.18,7000,1251,pay1,1,1,28,27
2020-10-27 19:33:39.727465,2.73,9000,1314,pay2,2,2,164,11
2020-10-11 16:22:20.442597,4.88,9000,1336,pay1,5,3,300,41
2020-10-07 19:21:54.525384,1.33,5000,1253,pay1,1,1,411,5
2020-09-07 19:26:45.607501,5.03,6000,1746,pay2,1,1,332,47
2020-10-22 17:54:45.955129,3.38,5000,1608,pay4,1,1,230,14
2020-10-19 19:37:19.268545,1.99,6000,602,pay1,1,1,250,5
2020-09-22 14:04:54.311477,2.4,6000,1557,pay2,3,3,275,25
2020-09-30 23:20:42.348041,5.09,10000,2966,pay1,2,2,67,11
2020-10-29 13:14:59.499717,4.14,0,2877,pay2,5,2,143,21
2020-10-20 13:19:25.855385,1.19,6000,963,pay3,4,4,20,38
2020-10-25 09:36:19.229567,2.31,5000,2325,pay2,6,5,352,23
2020-09-01 17:59:57.111681,5.61,11000,1513,pay1,2,2,34,40
2020-09-22 13:18:18.813467,2.7,6000,847,pay1,1,1,216,18
2020-09-17 13:22:55.367982,2.02,6000,979,pay1,2,2,469,17
2020-10-26 23:31:50.379047,1.33,5000,1809,pay3,6,4,420,39
2020-10-20 18:27:22.328565,1.01,10000,1355,pay1,1,1,28,9
2020-08-31 18:33:50.511275,2.24,6000,1250,pay2,4,4,402,34
2020-10-18 21:30:16.071970,3.46,6000,1100,pay1,3,3,165,22
2020-10-26 20:02:27.067247,1.9,10000,1090,pay2,3,3,481,28
2020-09-08 14:55:06.778785,3.64,0,1877,pay1,1,1,158,14
2020-09-21 13:58:11.700276,0.54,6000,950,pay2,1,1,364,21
2020-10-10 23:34:14.864716,4.17,11000,2082,pay2,2,2,180,41
2020-10-10 21:48:56.616245,3.11,0,1478,pay1,1,1,311,0
2020-09-27 17:19:25.068936,1.69,6000,1232,pay2,1,1,258,41
2020-10-15 12:54:53.566231,5.85,15000,1894,pay2,2,1,48,27
2020-10-04 07:09:08.347186,1.05,5000,1132,pay1,2,1,55,37
2020-09-14 11:17:35.156701,3.41,10000,1684,pay1,1,1,328,42
2020-09-05 17:07:25.713222,1.53,6000,1191,pay1,5,3,258,3
2020-09-30 10:52:59.219961,2.65,12000,1257,pay2,1,1,130,2
2020-10-15 14:38:39.585009,4.87,9000,3035,pay1,1,1,186,22
2020-09-30 20:13:03.068131,1.35,7000,1127,pay3,1,1,20,17
2020-10-18 20:32:46.551261,2.73,6000,1315,pay1,2,2,385,41
2020-10-21 06:15:34.652599,2.82,6000,973,pay1,1,1,428,0
2020-10-09 09:22:41.881045,2.14,10000,1089,pay2,1,1,448,15
2020-10-25 11:16:56.354028,7.83,18000,1601,pay1,1,1,165,26
2020-10-16 09:15:47.238938,1.65,10000,713,pay2,1,1,305,32
2020-10-09 12:07:33.158624,1.38,12000,2758,pay3,5,2,475,12
2020-10-12 11:00:56.144218,1.24,6000,981,pay2,1,1,432,34
2020-09-24 20:42:10.468410,3.95,10000,1240,pay2,7,3,153,40
2020-10-11 04:17:42.271032,4.58,11000,1206,pay3,1,1,39,0
2020-10-24 18:01:39.545663,3.09,12000,1637,pay2,3,3,308,5
2020-09-26 14:35:45.555055,0.95,10000,628,pay2,1,1,166,34
2020-09-18 12:56:32.690989,1.79,6000,1758,pay2,4,2,443,42
2020-09-21 00:52:12.160028,5.63,11000,1157,pay1,1,1,298,11
2020-09-15 17:18:05.575057,0.98,6000,767,pay1,4,3,384,7
2020-09-28 11:25:13.364784,3.09,6000,1816,pay2,10,2,301,3
2020-10-03 22:50:52.826252,1.03,6000,1996,pay1,3,3,395,39
2020-09-17 14:57:35.115466,3.18,12000,826,pay2,1,1,376,38
2020-09-17 11:36:39.625545,4.43,0,1390,pay3,2,1,164,0
2020-09-29 08:54:52.522027,1.59,6000,745,pay1,2,1,442,46
2020-10-17 01:38:01.076407,3.12,6000,1199,pay2,1,1,89,41
2020-09-28 16:23:15.532150,2.53,13000,2137,pay4,6,5,118,12
2020-09-15 09:43:04.070432,1.04,6000,1191,pay1,2,2,47,44
2020-08-31 23:55:06.913376,3.68,6000,1397,pay3,1,1,164,48
2020-09-09 12:40:30.441802,1.9,6000,918,pay2,1,1,253,27
2020-10-04 07:41:36.742256,2.86,10000,1487,pay2,4,3,115,24
2020-08-31 11:30:46.969152,4.71,9000,1732,pay2,1,1,211,7
2020-09-02 18:30:16.657756,0.59,12000,524,pay2,5,3,245,44
2020-09-11 11:46:25.507988,2.58,6000,1646,pay2,13,4,412,27
2020-09-13 12:03:35.280962,3.97,10000,2696,pay2,3,3,438,3
2020-09-03 22:33:20.361582,1.2,2000,1401,pay1,4,3,53,14
2020-10-01 11:05:12.860048,2.1,10000,4416,pay2,12,4,111,26
2020-09-03 18:07:27.951904,2.92,0,1433,pay1,1,1,398,2
2020-09-29 12:31:29.017775,3.47,6000,1213,pay3,1,1,7,7
2020-10-10 18:39:33.809806,5.35,11000,2145,pay1,1,1,53,34
2020-10-21 12:12:11.183348,6.64,14000,2231,pay2,1,1,370,29
2020-09-11 09:25:31.408314,8.32,17000,2631,pay1,6,3,75,16
2020-09-12 13:36:22.999313,2.82,6000,2225,pay2,4,4,381,46
2020-10-06 19:20:26.650440,0.83,6000,1392,pay4,1,1,161,7
2020-10-05 12:07:15.438346,6.5,23000,2044,pay1,2,1,311,8
2020-09-23 08:23:25.241662,2.96,6000,791,pay1,2,1,440,39
2020-10-20 13:06:22.345106,2.61,10000,847,pay2,1,1,392,9
2020-10-02 21:24:57.271459,1.33,10000,1203,pay3,4,3,232,7
2020-10-09 13:19:02.467223,4.1,11000,1122,pay2,2,2,411,37
2020-09-29 21:06:44.283377,8.33,11000,3814,pay4,3,3,263,18
2020-09-02 06:20:29.687070,0.51,6000,2248,pay2,2,2,48,43
2020-10-09 18:38:20.142317,9.25,24000,1655,pay2,1,1,337,28
2020-10-01 13:05:34.970481,6.0,2000,1377,pay4,11,9,199,26
2020-09-06 09:02:47.452667,4.75,9000,1445,pay4,1,1,127,10
2020-10-02 21:56:54.006287,3.83,6000,1282,pay2,2,2,300,42
2020-10-01 11:42:27.114194,2.57,9000,2104,pay2,2,2,405,17
2020-10-21 15:21:38.252283,2.22,0,1202,pay1,1,1,155,10
2020-10-12 10:08:52.237830,0.65,6000,2137,pay2,1,1,300,19
2020-10-06 19:05:45.186015,3.54,10000,1253,pay2,2,2,341,7
2020-10-15 14:10:46.403785,2.97,9000,1852,pay2,4,1,80,23
2020-09-10 15:17:14.016033,7.09,8000,4098,pay1,1,1,165,22
2020-09-19 15:42:08.127540,5.81,2000,2397,pay1,1,1,64,35
2020-09-24 05:52:47.828669,4.03,6000,2555,pay1,5,3,141,20
2020-10-05 17:46:05.268460,0.06,0,1101,pay3,1,1,431,2
2020-10-19 19:09:22.533118,4.85,0,2931,pay1,1,1,395,20
2020-09-02 15:01:04.863491,2.94,6000,926,pay4,4,4,143,6
2020-10-09 19:34:07.067383,2.65,6000,1007,pay2,3,1,398,34
2020-10-05 12:05:36.438884,0.58,6000,1952,pay2,1,1,420,14
2020-10-24 18:45:31.192234,1.88,6000,1507,pay2,1,1,83,36
2020-09-24 12:19:16.155099,0.87,6000,879,pay1,2,2,183,40
2020-10-26 18:01:06.111187,5.95,12000,2312,pay1,3,3,356,19
2020-09-15 13:40:38.543312,2.52,6000,1455,pay1,1,1,387,23
2020-10-17 15:56:20.088205,2.74,0,1610,pay2,4,2,394,6
2020-10-20 19:39:36.825155,1.1,7000,956,pay3,2,1,265,22
2020-10-19 18:45:36.125710,0.14,0,1979,pay1,2,2,357,27
2020-10-15 15:37:35.195529,5.13,9000,1543,pay1,2,2,444,26
2020-09-16 15:36:41.853584,1.1,6000,690,pay4,2,2,53,19
2020-09-17 15:01:13.763713,1.65,0,1284,pay3,1,1,236,41
2020-09-14 20:10:49.226172,4.01,7000,2762,pay2,1,1,31,14
2020-10-22 21:08:33.416044,2.54,6000,1793,pay2,2,2,425,36
2020-10-19 16:18:40.880414,2.33,0,1230,pay3,4,3,374,27
2020-09-19 19:20:59.398140,2.53,13000,1341,pay2,2,2,468,44
2020-10-04 14:47:42.224980,3.92,0,1993,pay1,2,2,80,15
2020-10-16 14:57:43.406085,4.77,5000,1258,pay1,4,3,72,5
2020-10-06 16:24:50.166980,1.27,12000,2454,pay2,1,1,398,16
2020-09-01 19:32:14.877187,3.42,6000,1018,pay1,3,3,258,1
2020-10-17 12:08:54.933013,2.16,6000,1341,pay1,1,1,203,30
2020-09-16 14:02:14.405304,7.83,15000,2024,pay1,2,2,28,18
2020-09-02 19:53:42.955513,3.12,6000,1794,pay1,2,1,474,34
2020-10-26 19:06:07.788093,5.95,0,2237,pay1,5,5,18,41
2020-09-11 14:55:44.650988,3.37,6000,1033,pay1,2,2,213,0
2020-09-20 16:46:59.509501,0.51,6000,647,pay2,3,3,399,31
2020-09-07 19:00:15.269812,0.7,10000,1130,pay2,2,1,49,41
2020-09-12 10:26:54.653410,1.32,6000,2588,pay1,1,1,418,0
2020-10-08 20:47:20.833845,3.35,0,1507,pay1,1,1,441,10
2020-10-26 17:11:53.015218,7.01,18000,2323,pay2,3,3,467,14
2020-10-14 10:42:52.029177,7.52,16000,1110,pay1,3,1,153,31
2020-10-26 11:09:14.337849,8.8,18000,2304,pay1,2,2,299,40
2020-10-09 19:43:59.765877,3.64,6000,2458,pay1,1,1,377,18
2020-09-26 18:15:31.081730,4.8,0,2618,pay1,6,1,331,15
2020-09-07 15:59:39.124804,2.61,6000,901,pay3,2,1,170,29
2020-10-08 13:42:32.317185,2.41,6000,990,pay1,3,2,146,46
2020-10-28 16:02:12.155153,0.74,9000,1649,pay2,4,1,251,26
2020-10-27 17:20:59.607420,1.01,11000,1883,pay2,1,1,267,31
2020-09-13 15:20:18.991269,1.19,0,965,pay1,3,2,170,20
2020-10-02 15:50:23.844327,1.67,6000,769,pay4,1,1,196,6
2020-09-11 18:45:18.845948,2.45,12000,1633,pay2,3,1,362,15
2020-10-23 16:52:20.973052,2.85,0,967,pay2,2,2,460,30
2020-10-05 19:04:49.249531,1.31,5000,1325,pay3,2,2,379,48
2020-10-27 18:17:30.542640,0.98,10000,1262,pay2,5,1,111,22
2020-09-15 12:35:18.831717,1.33,6000,1060,pay1,2,2,118,35
2020-10-18 21:59:07.872789,0.34,6000,1663,pay3,4,4,334,22
2020-09-23 12:05:14.108678,1.4,0,1771,pay3,3,3,406,27
2020-10-21 10:46:55.478079,6.86,14000,4257,pay3,4,2,178,17
2020-09-03 14:25:23.140761,3.85,6000,1550,pay2,3,3,158,13
2020-10-29 02:37:39.334579,3.09,9000,1871,pay2,2,2,486,49
2020-10-17 17:37:57.151238,0.69,6000,2242,pay1,3,3,253,19
2020-10-02 17:45:27.967058,0.67,6000,890,pay4,1,1,427,13
2020-10-15 14:32:43.334166,4.92,0,2775,pay1,2,2,152,4
2020-09-20 09:53:24.009803,2.98,0,1323,pay1,2,1,421,27
2020-09-21 13:39:36.185003,5.47,10000,2101,pay2,4,4,497,41
2020-09-06 10:05:19.566791,8.1,19000,2551,pay2,2,2,271,33
2020-10-21 20:17:11.170946,4.52,0,2067,pay3,3,3,432,5
2020-09-29 22:50:19.458229,1.17,6000,916,pay3,1,1,12,2
2020-09-09 09:26:12.119639,2.88,0,1062,pay1,8,6,384,33
2020-10-16 11:26:06.602247,1.72,6000,1509,pay2,2,1,165,17
2020-09-23 14:47:30.634086,4.65,8000,1276,pay1,2,2,397,25
2020-10-07 07:01:22.992755,1.91,6000,957,pay1,6,3,232,19
2020-10-14 20:39:31.784352,4.44,8000,2929,pay1,1,1,141,24
2020-09-02 11:34:33.681939,2.93,0,1652,pay3,2,2,220,6
2020-10-16 08:43:35.165281,1.39,0,1157,pay1,1,1,324,0
2020-08-31 18:33:07.389417,1.59,0,1034,pay2,1,1,469,27
2020-09-29 11:42:46.450563,2.67,6000,1256,pay1,4,2,177,25
2020-10-03 19:42:38.431471,1.66,2000,1388,pay3,2,2,116,39
2020-10-21 18:15:43.365042,7.27,19000,1561,pay1,1,1,315,27
2020-09-25 12:12:43.423330,3.33,8000,927,pay2,2,1,4,37
2020-10-21 18:07:29.232944,2.36,9000,1347,pay1,1,1,312,0
2020-09-30 17:19:14.381330,6.51,17000,1524,pay2,1,1,459,11
2020-09-21 13:37:42.454927,1.49,0,516,pay3,2,2,33,20
2020-09-11 19:45:28.333368,1.72,0,1389,pay1,4,3,382,1
2020-09-21 12:15:08.909921,1.06,9000,693,pay2,1,1,224,9
2020-09-28 14:38:56.427015,3.99,6000,2033,pay3,3,3,313,30
2020-10-21 16:27:14.820704,6.66,13000,1506,pay2,1,1,18,44
2020-09-06 14:05:01.799416,2.01,6000,1456,pay1,2,2,219,47
2020-10-07 00:45:56.437703,1.46,6000,821,pay4,1,1,422,2
2020-10-05 05:41:07.548046,4.18,11000,2133,pay2,5,1,312,34
2020-09-17 12:39:15.362172,10.15,25000,2493,pay1,3,3,280,20
